user_id,username,pp,global_rank
8941675,Nepgear007,8878.35,5354
21963245,Nezu-,8877.93,5355
25263193,Riyu_u,8877.88,5356
28605781,-Nishimura-,8877.71,5357
4247722,PotassiumF,8877.25,5358
27497823,-Sandman-,8877.23,5359
15922672,KrNatomi,8877.05,5360
34479967,Chen_F,8876.64,5361
12412582,ThingEvil,8876.16,5362
10904273,AllenF,8875.98,5363
36748037,Rlasei,8875.87,5371
20422042,Syurin,8875.42,5365
32025623,KalerixGD,8874.35,5366
32164514,Cyxn,8874.23,5367
34911265,Otoha Ohara,8874.13,5368
10204193,Lesseri,8874.07,5369
23519684,tadx,8873.98,5370
34078609,Apple202,8873.83,5371
28591059,L3WY,8873.81,5372
34309202,_TR1D3NT_,8873.63,5373
26975511,KoreyisNotET,8873.55,5375
22684652,FishyDubs,8873.34,5376
27193767,starhbk,8872.72,5377
29382708,xyscl,8871.55,5378
23901576,Esportacus1987,8871.14,5379
1047996,Erio,8870.83,5380
36565071,Vbcty,8870.37,5381
26772932,AuristelaVlyn,8870.17,5382
24847807,Lolp_cn,8870.02,5383
28549596,MakibaCat,8869.92,5384
26850104,Eqliser,8869.56,5385
5378805,[GB]Azukisan,8868.52,5387
18112481,Murpybunny,8868.08,5388
20912902,FuncitonFun,8867.34,5389
34132397,quinnq,8866.91,5398
20083117,Stellarr_,8866.89,5391
13594429,[TMEO]Okita,8866.6,5392
34483385,Mattodan,8865.85,5393
32162177,alexioo,8865.09,5395
23559226,Dokhoa201 HRv2,8864.88,5399
29956939,iloveyouayanka,8864.79,5397
23717210,pofnkul,8864.58,5398
26840448,luste,8864.54,5399
12763467,TaNgdDAL1I,8864.51,5401
36436593,era_play,8864.07,5400
35709182,artem2009yu,8863.3,5403
4917435,FelipeLink,8863.23,5403
29507591,cgghoi,8863.21,5404
23929228,TianRS,8863.03,5405
25502775,faefdawgawhawha,8862.0,5406
34410587,hks_jerry11,8861.96,5407
29631873,reretr,8861.83,5408
32931699,aethernetr,8860.81,5409
18373939,joshy_woshy,8860.4,5410
27686752,guilhabekk3,8860.06,5411
25319064,sfsiko,8859.99,5412
7719449,CherryG,8859.57,5413
21209644,MightyTheMatt,8858.25,5414
20202039,[SPD]Bac Ki v2,8857.81,5415
11551793,Musover,8857.33,5416
20304751,DND_j0nFTW,8856.93,5417
23501688,CyGy,8856.75,5418
36487001,RAINYSHINE064,8856.71,5419
16117931,uqtemqo,8856.1,5420
18218987,SGAgaru,8855.98,5421
26385207,Breedable,8854.94,5422
17610080,DivineJudas,8854.86,5423
8707869,Yandeloid,8854.39,5424
31717420,bristerji,8853.99,5425
31134696,nct2,8853.66,5426
38306985,Komasel0,8853.3,5427
11149878,bounter,8852.56,5428
34083975,bjt123,8852.55,5429
17811012,SoraFuru,8852.41,5430
36112412,pann,8852.16,5431
24079294,lik_0,8851.96,5432
35244470,DungWibu_TV,8851.84,5433
10466394,1BTH,8851.13,5434
13630137,rantabie,8850.87,5435
27699949,manitonito,8850.72,5436
9775892,Isma_RR87,8850.6,5437
7044210,Blinder,8850.3,5440
34651009,0_Snowx,8850.06,5439
23151496,Rageinater,8849.98,5444
35065663,HARU_P,8849.61,5442
25144258,Antixiety,8849.43,5440
14050625,eerroorr,8848.98,5441
36571192,FyHBer655,8848.94,5442
3133114,Shreey,8848.93,5443
36500777,777777777776,8848.93,5444
14267672,gyeonghango,8848.0,5446
27313653,byKloud,8847.01,5447
17480890,[SH] Kat,8846.22,5449
25756227,_Crazy_,8845.46,5450
27706975,bacon99999,8845.08,5451
11840895,jumbo59742,8845.03,5457
36647676,caronmarzz,8844.66,5453
26511397,CowCow,8844.38,5454
33746310,bumps,8844.35,5455
32663815,-Kurisu-,8844.23,5456
25393074,Vbpl_167,8844.14,5457
36415406,Owwka,8844.02,5458
23062261,inuiyumegan,8843.87,5459
26897682,DeflatedNut,8843.51,5460
35567163,Clc Luxminal,8843.46,5461
27803155,Shironiz,8843.1,5462
9518553,abdullah1518,8842.99,5463
14558166,DreamZeroone,8842.56,5467
19123924,Quadine,8842.34,5465
29823120,crypticTBN,8839.69,5471
9048067,[GB]Kosmos,8839.38,5467
11113937,spookyspocky,8839.34,5468
14309000,KevinRJF,8838.93,5469
33773065,dylabry12,8838.82,5470
32891550,wanda0503,8838.54,5471
34483498,daren321ha,8838.25,5472
30982633,Vellin,8838.24,5473
24156827,31xKilooDust,8837.95,5474
30442252,another353,8837.94,5475
21325423,3MBrothers,8837.26,5476
21457123,Rennnn,8836.58,5477
22616674,garf[,8835.98,5478
15399393,-Terakomari,8835.53,5478
19716237,NeVoyed,8835.45,5479
22572808,Idkkk123,8835.39,5480
11047650,ATTrance,8835.27,5483
22431249,Tsurawako,8834.78,5483
33732549,duthuacalo,8834.74,5487
24277316,[FUWWY]Son,8834.5,5484
19161800,f4test,8834.29,5485
21253418,yBiel_XXX,8834.12,5492
18225350,Beamng2077,8833.95,5487
17364663,E-B-E,8833.91,5488
2653437,robby250,8833.2,5489
24453728,manuxd2012,8832.77,5490
27936163,SEQUELA02,8832.04,5493
12019388,LNbot,8831.31,5494
34948282,ID13m,8831.29,5495
21838556,Cyber_snek,8831.18,5496
36875186,nonoonna,8830.15,5497
31298029,SanderToTo,8830.1,5498
14310334,pse4hark,8829.73,5499
22724614,-Kitty,8829.29,5500
16551111,shebal game,8828.93,5501
34306099,InvisiMosquiti,8827.54,5502
35160204,Nechatron,8827.06,5503
16729917,guaca_,8827.04,5504
15430792,D4shFlight,8826.38,5505
13274522,felice1357,8825.97,5506
9314507,_ernixxmeister_,8825.63,5507
10176957,- [Yan] -,8825.63,5508
14595771,walferi,8825.61,5509
20522869,Lec,8823.82,5510
24126472,Aminium,8823.79,5516
13523360,Fighter_778,8823.78,5515
14926444,- Zaphkiel -,8823.65,5512
25509665,Notbaconpro,8822.87,5514
32078113,hyeehyee,8822.43,5515
29277451,hizak,8822.41,5516
34331610,coldter,8822.37,5521
14596778,DogeyUser,8822.36,5517
28547553,Jianwei201211,8822.33,5518
11405908,EVIRE-,8821.3,5520
28163355,Wac23,8821.29,5527
36246406,deezwho,8821.11,5523
22703365,toperchameauwu,8821.01,5523
36111745,vpainh,8820.89,5524
16994789,marce_old_2,8820.8,5525
26668179,Rokaaa_,8820.65,5526
27241090,Alex_0206,8820.54,5527
19678270,Volt_123,8820.32,5528
13558447,XLJHX,8820.03,5529
35855344,LinMen,8819.97,5530
34401513,zanshin15,8819.91,5531
11930853,VERSACE,8819.82,5532
31276281,dabendan1,8819.09,5533
7727987,Neokje,8819.0,5534
21318122,FurryGoOwO,8818.24,5535
36949347,jetsjet,8817.68,5536
19413213,Kamunomi,8816.72,5537
26234494,sliverbell,8816.72,5538
28022541,viperochico,8816.44,5539
19647381,tRas0na,8816.33,5540
4304933,[ Odin ],8816.33,5541
25736847,Zuri-kun,8815.95,5542
27446450,acoriva,8815.51,5543
13323838,Walpurgisnacht_,8815.39,5544
20054198,zokiez,8814.61,5545
25552215,Lil Doe,8814.49,5547
7160872,20XX,8814.14,5547
22963506,FelixNoscoped2,8813.87,5548
8513551,Envy you,8813.85,5549
35254400,tcfff,8813.5,5550
18804012,- SliderBreak -,8812.68,5551
17700741,MLGkilleryou,8812.34,5552
22818635,ElianTheGreat,8812.31,5553
8066397,fbalsrl123,8811.59,5554
24740093,DracocjPC,8811.24,5555
33933737,MaMars_,8810.96,5556
16436669,tito31158,8810.83,5560
23436309,Chara4Lyfe79,8810.6,5563
22571847,Redprovn,8810.52,5559
12149339,daan1234,8810.0,5560
17792223,miinr,8809.78,5561
24002479,NotImposible,8809.62,5561
35556571,ArtoniuJustyn,8809.58,5566
19571610,Akizz,8809.57,5562
34706557,Kano46,8809.48,5564
12369609,omom,8809.15,5565
20563630,dagr8,8808.6,5566
22706675,notrickzdumbo,8808.2,5567
36545285,Tealios Fan Boy,8807.94,5568
35661199,hddangg,8807.87,5569
32463505,Spaaget,8807.75,5570
32967245,Lilmcmusic11,8807.64,5571
32606481,wpvz,8807.61,5577
37145609,Jvnky,8806.39,5573
30749768,_cdy_,8806.03,5574
12169267,315,8805.73,5575
17336213,Vanstav,8805.68,5576
23175776,SupremeJaycee,8805.58,5577
23311876,hexcity,8805.46,5578
30510355,ZNLX,8805.35,5579
12129452,CZgm,8805.11,5580
16840281,Speedy0248,8804.93,5581
36287131,Personalzax,8804.51,5582
34746794,PGh3x0n,8804.03,5583
20400200,Kyrolian,8803.44,5584
37902132,Lexd,8802.84,5585
12760984,Coolster,8802.57,5586
23815630,crazyosueano,8802.47,5587
25689188,LunarSticks,8802.36,5588
19830421,Jstxnx,8802.32,5589
24038353,WLlk2,8802.14,5590
28662201,Sonic123Fanboy,8801.27,5591
32196635,tianzitanhua,8801.26,5592
9812922,Axy,8800.87,5593
31068376,Impvctsss,8800.65,5601
10935973,chestercjj,8800.36,5595
10822972,Rabbit_Candy,8800.08,5596
24690451,UziFriday,8799.93,5597
16214723,Qutilt,8799.89,5598
28022624,OraciK,8799.36,5599
16410755,qkrdlfrud007,8799.17,5600
29787315,gacky55,8799.02,5601
26457430,bubblegumsim,8798.98,5602
14848390,etfy,8798.94,5603
24237654,Yortoz,8798.5,5604
11232935,yurifever,8798.16,5605
18080775,3292829622,8798.11,5611
19670247,YireFoshi3,8797.75,5607
11179910,SoundBlster,8797.63,5608
19808573,mShira,8797.62,5609
4314171,- Moya -,8797.23,5611
16348202,ilyashz,8797.03,5612
26340361,Vervea,8796.83,5613
19914599,Stepa001,8796.36,5614
11998955,yuukituk,8796.26,5616
34941510,Tako-Tek,8796.13,5615
23068819,[REG]Elpirulas,8795.58,5616
31465946,LoyaOwO,8795.1,5617
34098175,ventiUSS,8794.25,5619
5992621,feb0212,8794.21,5620
12341059,Limbecile,8794.0,5621
18275001,7hiraSimp,8793.94,5622
25418352,rhythmcreative,8793.93,5623
19258406,VINVIN0102,8793.31,5624
37355063,Xsprcty,8792.86,5625
16044850,SillyWah,8792.24,5626
11053130,Taarak,8792.14,5627
9943860,nekowife,8792.1,5628
10658391,Gabi Kamui,8791.89,5629
26933548,Proplayerhere,8791.87,5630
22980607,FloofyZyxi,8791.78,5631
18079929,PIPP9,8791.21,5632
29842736,9082osu,8791.11,5633
13133142,jxy768,8791.05,5634
24682867,Jankins,8790.81,5635
37482265,Omiter,8790.66,5636
17112349,zelcin,8790.45,5637
9053400,itsmarkkuwu,8790.35,5638
30886983,hieg,8790.02,5639
9207126,NebuZard,8789.95,5640
36919666,sultanjik98,8789.84,5645
30927871,Destroyr,8789.75,5642
17759815,RiceyHolmez,8789.68,5643
20915284,KoreanHooker,8789.23,5644
18632500,REFREFH,8788.62,5645
31896681,1040p,8788.46,5646
20074197,_chr1zz,8787.48,5647
29655813,konpeko-_,8786.93,5648
12804541,07245,8786.8,5649
35138788,[Wayz],8786.67,5649
16527260,Aph,8786.67,5650
28768343,334567,8786.5,5651
25467317,takinesu,8786.46,5652
30796216,osucatch,8786.44,5654
11658296,[hgamea],8786.03,5655
24096425,mickeymouse,8785.71,5656
13376362,zwli,8785.57,5657
14741322,SnowVortex,8785.4,5664
17869550,Luximare,8785.0,5659
13803776,Abstractatory,8784.73,5659
4681744,MrFlinxy,8784.62,5660
14361638,Maayo,8784.13,5661
23591556,hdbm123,8782.35,5662
32167969,Ominous_Void,8780.99,5663
14901072,[RGK]Cheoky29,8780.83,5664
34752371,Psychedelics114,8780.65,5665
28478277,ImNotJironnnyyy,8780.28,5666
27254270,poketoine,8779.61,5667
31899267,liliachazi,8779.09,5668
18068748,SprlSllt,8778.8,5669
35005287,nordz123,8777.92,5670
33203392,Goldenglow1spig,8777.48,5671
37600463,ayqh,8777.13,5672
17437113,SodaGre4atProX,8776.78,5673
10675356,Aryu,8776.61,5674
11761132,Yona Valfrid,8776.5,5675
11976304,[GS] Ebex,8776.31,5676
35331553,Flare is Freia,8776.3,5677
21810979,JadeEtterna,8776.25,5678
23149948,ElGordoOfDead,8775.64,5679
16213445,fengapple,8775.55,5680
16868423,terk5555,8775.17,5681
32594427,-Vanilla-,8774.52,5682
33261048,[FG]HomoYeePyke,8774.43,5683
15174223,[LS]Byte,8773.2,5684
35830370,uniume_,8772.46,5689
36808581,Not Pancakes,8771.86,5685
21918681,tlcnt,8771.5,5686
18756472,Rumyang,8771.44,5687
27537333,akishoudayo,8771.02,5691
31906494,Adachi Sakura,8770.31,5688
3984945,Septag,8769.86,5689
6653030,LucasEsCool,8769.72,5689
7513235,ssawatako,8769.38,5690
32096925,ImStUdEennt,8769.32,5691
29179772,user4059,8768.62,5693
22572480,WkJ01N,8767.78,5692
35867010,Lacie1298,8767.77,5693
10442657,2kyFangirl,8767.58,5696
24386754,MinhAltF4,8766.76,5695
24513376,JAYII195,8766.65,5696
12566058,CherryLee_527,8766.58,5705
11098035,Huukkeli,8766.55,5698
6114695,ciru,8765.94,5699
31390671,phylacterya,8765.79,5700
20112256,poratile,8765.31,5701
29332103,Zaaqila,8765.29,5702
1644051,Dchip2,8765.19,5703
34390878,mlgman156,8764.55,5704
7546593,Yuki-Noa,8763.65,5706
19629933,[ Trush ],8763.56,5707
14440241,P1ved,8762.53,5709
17385733,kacsa14,8762.41,5718
27985365,_rmb_,8761.56,5710
36940677,Coolsky_,8761.37,5711
20223571,Fmooo,8761.19,5712
31945564,myZHai,8760.94,5713
11559342,KeseaN,8760.83,5714
35694415,ChthollYX1,8760.7,5723
8542616,Naimator,8760.13,5716
18802203,hydrochan,8760.1,5717
10458575,D I V I N I T Y,8759.61,5718
20520767,1atk,8759.14,5719
6378892,takuminn1005,8759.14,5720
28564176,Fsu,8759.07,5721
9362358,teluxe5193,8758.24,5722
32218395,galaxy_777,8758.09,5723
27683988,samsamsammmmmm,8757.92,5724
23879022,spurcy,8757.76,5725
14714088,pirupi,8757.74,5726
32599115,YuRi040406,8756.53,5727
18071968,[-Lotus-],8755.18,5728
16166149,Native_JindoDog,8754.65,5729
13250642,LTE FOOD BOX,8753.9,5730
33107646,roof_t,8753.65,5731
17435985,TomGamingYT,8753.65,5732
31719218,hellothisisme,8753.57,5733
29932901,Jessie Calydon,8753.27,5734
27961733,iac91,8753.23,5735
25368964,ccccclovemiku,8752.93,5736
14909850,Temporus,8752.84,5737
19412969,[KN]Cirno,8752.77,5738
13746148,Aatumar,8752.73,5743
20423347,s1gn1cial,8752.55,5741
16743909,SSumday0734,8752.5,5740
8607225,Vagays,8752.18,5742
16517180,Dexu_zgredek,8750.69,5743
12543415,Wiikpvp,8750.59,5744
16526506,ElPadri0,8750.47,5745
2486125,[Szy]MongolCJ,8750.43,5746
35873494,bigsteppajess,8749.46,5747
30703877,MoldyBread101,8748.94,5748
32853967,tebiexiedemonv,8748.92,5749
31347603,te_betst,8748.63,5757
13887380,svp-,8748.44,5750
13688647,AverageBoi,8748.06,5751
27127925,Yukimi_,8747.77,5752
3104108,Hayabusa,8747.75,5753
12121766,Ansxnny,8747.63,5754
20230150,Poderes,8746.65,5757
35759425,Bialo52,8745.99,5758
24125913,DiegoRakoon2022,8745.75,5760
1951426,Frafrozc,8745.67,5761
13152690,lukzproxd,8745.46,5770
9746485,UZIG,8745.11,5763
21160631,daniel fort,8744.25,5764
25334379,ishimeal,8744.09,5769
33815019,smolfishgur,8743.85,5765
19168781,H0LLYM0LLY,8743.42,5766
3661387,Guilhermeziat,8743.07,5767
18257900,abunabe123,8742.9,5768
20361901,nootnoot6989,8742.87,5769
22585906,luisb410,8742.54,5772
17531168,ElextroDarker,8742.31,5771
5411636,-Kimju-,8741.72,5777
33585604,Lunar Crux,8741.6,5774
17044506,rimuruxD,8741.52,5775
16929825,FaturePlanets,8740.24,5776
15292630,XenonNeko,8739.77,5780
20105613,Brua,8739.29,5777
17188123,-Luny,8738.69,5778
9421382,muyouA,8738.67,5779
28933613,Alex1809,8738.55,5780
14444595,[LS]Glaxes,8738.34,5781
13906865,dantrg921,8737.74,5783
25325682,AzureKabunga,8736.98,5784
20427987,_darxhazuu,8736.22,5785
29026962,Little Whale,8735.75,5786
14800204,shieler091608,8735.06,5788
25447058,jairitofor,8734.98,5788
29716889,Sillot,8734.93,5789
23283427,Roppi,8733.33,5790
37694025,huangjie,8733.22,5795
16894629,Moneyeo,8732.79,5791
31165007,Fan_Rengui,8732.71,5792
25673839,SobakaUlibaka55,8732.51,5793
34066821,Neko_death,8731.23,5794
14430622,aurusei,8731.09,5795
27272875,lucianakawaii,8730.93,5796
36965877,SirSlay,8730.64,5797
22514283,_ItzSebas_,8730.3,5798
12694780,mxiucism,8729.13,5799
22609780,MyAngelKiritsu,8729.1,5800
10927389,Madoka Kaname,8728.82,5801
28738026,_Extra34_,8728.25,5803
31116847,St3ven,8727.83,5804
27330237,hubhubfps,8727.79,5808
11356145,Jun03,8727.77,5805
10251502,[HD]kubo,8727.66,5806
31684842,4kplayer456,8727.0,5807
11454895,JSimon,8726.93,5808
10080725,Banjopolo,8726.69,5809
35822828,bananamonke18,8726.67,5810
36578891,lccra,8725.92,5810
25446908,tagb,8725.63,5811
1375479,Paturages,8725.46,5812
22922089,Givrelot,8724.98,5813
19678757,kaijunchang7628,8724.9,5814
1172458,ChearSu,8724.02,5815
35596628,Imadao,8723.21,5816
30167951,-hazel-,8723.01,5817
13717329,Bizxare,8722.86,5818
37371547,LOPPPOS,8722.51,5819
17118627,mario kart 8,8722.26,5821
23690185,IMianpro,8722.2,5829
9223001,RedCool34,8722.14,5822
20811344,obbiested,8722.09,5823
10678590,XxL4mentadorxX,8721.72,5825
10383569,Kumagawa misogi,8720.82,5826
29026743,God of bread987,8720.68,5827
34332807,amp12,8720.65,5828
21089533,J787,8718.78,5829
16295121,[BD] R4F1X,8718.2,5839
17238812,fikter,8717.26,5834
22185237,AndielTW,8716.54,5832
30658416,Plovzxc69,8716.4,5833
19695573,[Lmc]Alex,8715.59,5834
32405313,hao910206,8715.43,5839
34396686,Chivito,8715.25,5836
22080160,Furan495,8714.98,5838
23575410,Jennie,8714.44,5839
25379579,ArcticVB,8713.6,5841
850331,Carolyn,8713.59,5842
3035476,araragigun,8713.54,5843
18759548,zMeguminYT,8712.97,5844
36455083,Aurilius,8712.84,5848
11613001,Etho_x,8712.78,5845
22551472,TheGoldenTiger,8712.64,5846
16783780,Africa_teitoku,8712.0,5847
7621263,- megu -,8711.97,5848
16764818,Bob9765625,8711.85,5849
4018184,Rek,8711.81,5850
31666041,sbelifs,8711.36,5852
22207056,En_der56,8710.97,5857
28798616,ILXD_osu,8710.92,5853
35176642,MoopingXD,8710.37,5854
25322277,bruc3pato,8710.25,5855
36450912,mazii,8709.93,5856
19503945,sammy lol,8709.93,5857
28597747,ImTrash_wrld,8709.46,5865
35845687,GREYFeatheR196,8709.21,5860
6232458,[Crz]FolAH1217,8709.1,5861
5185455,CanadianTaco,8709.08,5862
32214083,JEVEUXMOURIR,8708.97,5863
15282027,Strixyness,8708.69,5864
13901517,[Crz]Tohka,8708.48,5865
10809147,itourith,8708.22,5866
12385206,mukashi,8707.6,5867
13554099,Leyna,8707.28,5868
15189539,xTS_,8706.92,5874
9331760,Trainer-,8706.73,5869
37028972,dumb_affer,8706.49,5870
36856011,PiterGSgaming6m,8706.48,5878
9429661,forever1227,8706.22,5872
7969930,[-Roxas-],8705.81,5880
6977349,TaiwanNo1,8705.68,5875
27829945,osukinnn_,8705.51,5875
32561880,Fubk_,8705.43,5876
24803857,NotYuzhe,8704.75,5877
34280897,DyzFZ,8704.62,5879
16926491,CatzuClown,8704.53,5880
11959112,happychoco,8704.34,5881
18888616,shashashasha,8703.75,5882
36185768,Inscan,8703.7,5883
35497049,Doolanterisco,8703.52,5884
27717220,Matute011,8703.41,5885
22437877,kongsola,8703.33,5886
26587279,Exampler,8703.18,5887
15004452,snowlf,8702.61,5892
8209312,KirinChibi,8702.32,5889
14499702,mohca,8701.91,5890
15617388,SuoMeng,8701.85,5891
9272238,qw887799,8701.15,5892
14611120,sanitizers,8700.74,5893
16748786,xD_Ramen,8700.67,5894
29582884,iSleamsHy,8700.01,5895
23588340,Allowinkle,8699.95,5896
33884616,ottot,8699.67,5897
21679912,craigg,8699.66,5898
6841052,RichadoWonosas,8697.86,5899
17145478,XxBurgeryanxX,8697.83,5900
9565663,jun7665,8697.56,5901
17103236,TigerWasTaken,8697.35,5902
11207779,-YumeYume-,8696.8,5903
35844071,boby2011,8696.38,5907
17399366,Rh7thm,8696.08,5904
22458798,Icedy,8695.69,5905
30141514,[GS]Ezradido,8695.62,5906
17730826,toby_bob,8694.84,5907
32512027,billpenn,8692.66,5908
33703822,future_splat,8692.15,5909
21919323,sore spaghet,8691.96,5910
36944119,Solve_,8688.82,5911
32513623,BL_REN,8688.81,5912
16232510,Chromatiz,8688.6,5913
23401664,Longe,8688.43,5914
14341247,Cafei0526,8687.26,5915
24391287,Evoq890,8686.48,5916
22997676,xw_in,8686.3,5917
23885253,pumpnut,8686.24,5918
27823039,moslem2001,8685.06,5919
13610718,piero837,8685.04,5920
12989257,Slowpoke1499,8684.42,5921
19760221,Dark_Pheonix,8684.4,5922
9113475,Sherie,8684.26,5923
37348773,deathlock,8684.14,5924
8250228,Tealios,8683.68,5925
11196445,Scep,8683.46,5926
29091094,MooKnightt,8683.33,5927
14973137,ZeD_,8682.76,5928
27213915,Frank_WhyNot,8682.49,5936
32832822,DoomFRG,8682.46,5930
16531365,Superboygamer,8681.99,5931
24654697,Kybi,8681.51,5932
18614036,AguztinXV,8681.12,5933
18317383,RoggerTekashi,8680.98,5934
10580267,Chenut BS,8680.84,5935
22039859,Finchstick,8680.72,5936
19194633,MrBeast,8680.53,5937
19810672,ELTONBLOX,8679.33,5938
21509605,CrustyOnius,8678.95,5939
9670805,Aqua-Lily,8678.71,5940
19048773,aikowizz,8678.48,5941
23801514,BananaConqueror,8678.43,5942
9787146,Myukee,8678.41,5943
12568571,AlejarTV,8678.3,5944
17594194,Miggeral,8677.82,5946
34707493,221,8677.15,5949
17612176,Joneto,8677.06,5947
31964935,LXZL,8676.46,5948
23584038,ocydo,8675.73,5949
18483773,Stehn,8675.54,5950
4064257,Cresc,8675.4,5951
33661605,ytho,8675.33,5952
16131837,Monsterr,8675.22,5953
10437093,ShalunRG,8675.15,5954
20309663,Masokim,8674.27,5955
14799684,Hyeon_E,8674.14,5961
33097342,OsuDemi,8673.49,5957
9579664,Marqez,8673.23,5958
24031137,Wuf time,8673.15,5959
32123685,ygz114514,8672.97,5965
7705351,Tico,8672.75,5961
36105165,niuma_C,8672.34,5968
25988344,Scale,8671.9,5966
24377755,Yama[dera],8671.78,5965
11726864,KongoNo1,8671.45,5965
23651176,Inco_,8671.32,5966
35567745,H0m1e33,8671.25,5967
13122043,Blulletgun,8670.94,5968
15679283,Raihan1242,8669.48,5969
33169673,ElBeni1212,8668.93,5970
29020058,Lor1n,8668.81,5971
6032845,Hinpoppo,8668.61,5972
27434650,bobbyyang,8668.21,5973
21903769,Meraki_,8668.1,5974
36655360,Kirtsi,8667.44,5975
31908774,Ntaroblox2009,8666.1,5976
13997152,Myyths,8665.84,5977
18351033,Troi,8665.66,5982
16298392,sakura XF,8665.58,5980
20624643,Arr11,8665.2,5981
34995056,Clipbot_Nachito,8665.18,5982
17723179,dothething12,8664.52,5983
31735384,ring_Tt,8664.41,5984
9534113,Rantanen,8663.94,5985
12202340,Sekarin,8663.45,5986
36982180,Fairtex_,8662.35,5987
36168270,yanami-anna,8662.3,5993
32657487,Geazxct,8662.3,5989
35700651,Lizds,8661.98,5995
21370060,SakiNYAA,8661.5,5995
23161975,CordCookie,8660.74,5991
8900975,BKwind,8660.54,5992
26642199,Pedrinho123123,8660.51,5993
33571188,KN_052XD,8660.07,5994
19311562,AsaelmasterHola,8659.59,5995
18347734,Tommy3301uwu,8658.85,5996
33075286,CAT S,8658.8,5997
35427646,burriko,8658.57,6005
25238642,soymaloenacc,8658.57,6002
34702391,Kenjiro458,8657.64,6000
31022119,datvippro17,8657.55,6001
13247244,Sxlarize,8657.39,6002
36236538,RalzerXD,8656.78,6003
13182750,npesta,8656.7,6004
32677929,yuyoux7,8655.3,6005
16930336,Kayuno,8655.02,6006
14758501,jellium,8654.84,6007
12444507,FChenP,8654.57,6008
34562132,Likudy,8653.37,6009
22933944,jkqjqk,8652.55,6010
23041432,rafastus,8652.27,6011
22279947,bruhmomentxddd,8651.01,6012
4833676,Playboi Carti,8650.83,6013
7024711,moenai,8650.45,6014
33500406,[TCD] Yufune,8650.22,6015
9218461,Percyqaz,8650.13,6016
13107571,alswo775,8649.81,6017
23180246,Reeeoooo,8649.71,6020
15281842,ATAAE,8648.97,6019
28127616,hearttoheart,8648.95,6020
18149652,6ndres,8648.42,6021
12377583,jeyfor,8647.95,6022
34412849,alyssa117burns,8647.54,6023
36963390,AmanoTooko,8647.39,6024
22722766,adamdaplayeryt,8646.98,6025
10874775,Jugemu-Jugemu,8645.95,6026
12530816,im kurarin,8645.27,6027
28797412,inel,8645.12,6028
26805630,Miketsu122105,8645.05,6029
12248585,Sushibom,8644.62,6030
8832989,[Crz]Yukikaze-,8644.33,6031
29245445,ReTryks,8644.32,6032
9709082,Bitard672,8644.24,6033
13456630,fhtk5311,8644.22,6034
5144541,_yukari,8643.48,6035
5038956,Minecraft s,8643.47,6036
18959017,Austi__nn,8643.33,6037
8741695,syaron105,8643.13,6038
37663106,[Etter] Taenz,8642.81,6039
13666341,_drjam,8642.51,6045
27697887,ipikalive,8642.46,6041
11773602,[Alex Xp],8642.34,6042
29697848,pwlse,8641.64,6043
27571928,UltraShad0w,8641.6,6044
28636374,LimeTrack,8641.12,6046
11805458,StayHighKids,8641.11,6047
34340201,Blaze4mania,8641.1,6048
10453382,Nebular,8641.03,6049
25206034,Igor_w_keys,8640.51,6055
14538982,Pad16,8640.12,6051
14624686,huuloc4399,8639.81,6052
36630817,garlik,8639.76,6056
8990884,Hakos-Baelz,8638.92,6054
18553486,Onyxdragon246,8638.64,6055
14295411,KFCmonkey1,8638.21,6063
33346280,Parolee,8638.06,6057
33726476,Blustaliasm,8637.99,6057
37669487,annyaseyo,8637.87,6058
30217935,CookTiim,8637.6,6059
22277679,Denisucu99,8637.56,6063
16270769,VENOPIT,8637.45,6061
19808178,SEN_OATKUNG,8636.86,6062
37586298,PeliTon,8636.71,6063
33286702,shoppingKART,8636.57,6064
26562074,MyAngelKyu,8635.95,6065
35299921,ThisGuyO,8635.87,6066
11801539,nozomi6974,8635.86,6067
30534644,Ceejydaweegee,8635.33,6068
23672261,kydeptrai12,8635.29,6069
34063548,s4K4n4,8635.26,6070
26854041,Ducki0815,8634.94,6071
19860282,m4ton789,8634.78,6072
19493886,[FTG]Kagamine,8634.77,6079
29225346,VISIONASCEPT,8634.38,6073
24082617,Decyss-,8633.18,6074
11232428,PizzaCatXD,8632.87,6075
19192772,Lica,8631.73,6076
36019090,ALAZYPERSON,8631.64,6077
28646103,chanyin,8631.12,6078
34756991,[-Vanart-],8630.81,6079
25727691,Anoncat,8630.53,6080
2766034,Umbre,8630.3,6081
25027073,Kokistarr,8630.11,6082
11293254,Ikakun4,8630.08,6083
33620269,renyu2018,8629.89,6084
6563045,Jup1013,8629.79,6085
16719263,esh-_-,8629.53,6086
30266780,ftnpc,8626.91,6087
6701104,Nene Sakura,8626.87,6088
19568974,Arctis,8626.22,6089
33570992,Mimaks33,8626.0,6099
19296935,muuniii,8625.75,6091
27640566,ActivatedYeast,8625.74,6092
7240849,-dreamy witch-,8625.68,6093
20571184,Woloz,8625.15,6094
10817783,PiggyCat,8625.13,6095
36570363,Kalzii,8624.52,6097
24497197,Bobixsix,8624.38,6098
34765596,Co_zy,8624.13,6099
29719048,Flinch,8623.87,6100
17460875,Mipo,8623.44,6101
17220238,PeraltaFF,8623.04,6102
26847186,CzNotz,8622.42,6103
