user_id,Player Name,median_pScore,total_maps_played,num_appearances,adjusted_median_pScore
7128063,ERA Zenith,0.6731142389640681,45,8,0.6171295126609722
8782656,[GS]Einar,0.6159784018651906,99,15,0.6151415829172234
16766719,Drysilas,0.716724176443266,43,7,0.6150560887748637
19910862,- Stay -,0.6694633024043847,32,8,0.6137822343396858
14901072,[RGK]Cheoky29,0.6304933535532895,52,10,0.6137241258785759
5066305,ImperialTrinity,0.6215417238259225,46,11,0.6123590466994268
10770925,Silkeee,0.6190985632069445,54,11,0.6099519814128652
13353749,IJosephI[GS],0.6650491971981805,66,8,0.6097352621660895
10562610,Cicala,1.2191380113902062,46,4,0.6095690056951031
13712190,chxu,0.6386055609599741,72,9,0.6083191346153975
12542173,z2a,0.6050061446450173,107,19,0.6049314901683297
16665306,aeko,0.6346534376875546,33,9,0.6045544442400779
21873512,YtAlbin0,0.6052704747694402,73,14,0.603773868977498
14566000,epic man 2,0.6119156553576398,46,11,0.602875194071776
11912607,diablorex1234,0.6559566081168351,47,8,0.6013989282367508
11625617,ERA medium kek,0.6004451639601719,236,47,0.6004451639564249
18586390,neeeeeh,0.6544412904330279,65,8,0.6000096436107508
14160917,Blacku1,0.7806990873063573,47,6,0.5999865970499988
22601490,Nico777playz,0.780599469886558,18,6,0.5999100385940149
33683529,yeedinobro,0.6987022063121159,40,7,0.599590554298422
13794811,adalvr,0.6276028852925803,54,9,0.5978382704488195
22842079,SnakesYxle,0.7748063602936155,26,6,0.5954578902983126
12545346,Fisu,0.5947932346214684,91,18,0.5946595151275041
14217761,datnonameboi,0.6032880573797308,50,11,0.5943750604998295
15809312,laser,0.9201613388769622,50,5,0.5941079711910817
24289042,[GB]Cinelia,0.622373108156354,47,9,0.5928565200598028
8410575,Proxae,0.5947996432588449,85,13,0.5921252615867229
10924058,AxReo,0.6899176800028649,69,7,0.5920521224007846
13865224,[GB]Xenotia-,0.7695946092131734,34,6,0.5914525304275651
11829623,[ -Asriel- ],0.5916232243777084,88,14,0.5901603630931093
19882148,amano_hina,0.5989437532564946,42,11,0.5900949392633953
12894120,Lazereed,0.619005221200785,63,9,0.5896483580838651
10540368,HD_AdreNaline,0.61897040497635,52,9,0.5896151930492746
24780565,Abyss 0,0.618484847608195,29,9,0.5891526636632821
18282863,HxcQ777,0.7662834912381274,41,6,0.5889078542026532
9709652,junglesnipes,0.9119295692692791,35,5,0.5887930772324834
5156656,Yonk_,0.5880786893242975,139,20,0.5880388621951536
10336332,YuyukoFangirl,0.906888671341548,33,5,0.5855383896964033
18658630,Prinow6,0.635383489077816,24,8,0.5825369309834975
11888159,BaniiYanii,0.586619735636971,85,12,0.5818314103049864
13887380,svp-,0.6340558268473857,57,8,0.5813196940008051
14245127,o_u,0.586024430129513,97,12,0.5812409640210908
11306351,Akatsumi Chan,0.5895931158184218,61,11,0.5808824484391848
24931919,Reiign,0.6736604556264937,45,7,0.5781010026145278
29268726,JustAnYDudEykNw,0.5763148340909071,100,19,0.5762437199663198
22491203,elicccc,0.5915661765922113,35,10,0.5758322947930972
10553827,diamondBIaze,0.5771785701032708,88,14,0.5757514250053202
8599070,ababa,0.8917209521893465,22,5,0.5757452561747226
12561379,nayuu,0.5912000949163791,76,10,0.5754759497892457
4698728,Yeoul,0.6679547979061513,41,7,0.5732046985177737
24026784,achii77,0.7455443834777847,21,6,0.572969335901173
14015337,Keskidi,0.5885757730615573,74,10,0.5729214270059402
14132796,agusgex,0.8861393647571262,20,5,0.5721414690503589
9502281,Lolli,0.6215721199368283,66,8,0.5698742906562385
8029883,DAENGXicisae-,0.7414826360895327,24,6,0.5698477823689889
16118849,cartografiar,0.740081533320393,28,6,0.5687710001666759
28845808,Duckys,0.616952369331671,20,8,0.5656387771660416
11931583,ATH_1gr,0.8760178627111709,30,5,0.5656064574259105
11236829,Lenn,0.5649448060808222,74,13,0.5624046599118279
25925475,insss,0.7316972097372016,47,6,0.5623274397001181
16518063,[RUE]J K L,0.7291710743004495,16,6,0.5603860420104989
16768803,Banned or Unavailable,0.8679177674546101,24,5,0.5603765798424825
7860283,Summit_,0.7285953489574021,37,6,0.5599435828158785
169992,Halogen-,0.6099428666536779,64,8,0.5592122737268587
22841207,NEOBLAZER20,0.7272910188883244,34,6,0.5589411728319293
6761832,Namirin-chan,0.5584146364997259,79,16,0.5579980430796607
8911771,Ascelice,0.5599223339406726,116,13,0.5574047701783637
22703533,Polygone,0.8615112932261525,30,5,0.5562401993562057
34152447,LassieNoki,0.6456464099515645,54,7,0.5540607791507582
14888056,oliverq,0.5562378590959954,61,13,0.5537368617390428
12595010,ericcccc2,0.5688507365611852,51,10,0.5537210171746719
14985143,Kiirbo,0.5687222734043853,44,10,0.5535959707516283
18790026,Tsurumaki_,0.6448749613717164,36,7,0.5533987613734775
13274715,Violet-,0.6446338654798351,29,7,0.5531918651906028
11341964,MowseChow,0.7170422298869212,29,6,0.5510647244834989
8682905,murorachi,0.6421179579191642,45,7,0.5510328417966042
16586663,[GB]ChickenGold,0.8523712822812974,45,5,0.5503388936506872
3799946,xSnaggles,0.5506732029461379,93,12,0.5461782937449515
1020304,NKZoyDkKalBoJun,0.8451766730152898,35,5,0.5456936488072589
17457562,[GB]sherweifa,0.6348618501107685,54,7,0.5448060206078621
18265431,[Mom] -So1-,0.5596398976087874,64,10,0.5447551588467285
16162078,Usie,0.5594324891875726,75,10,0.5445532668659606
24078411,cohii_,1.086053195148886,25,4,0.543026597574443
26135982,Tsunagu,0.5912040093862734,61,8,0.5420319777475988
20846896,[Paw]pwod,0.5460731110944219,79,12,0.5416157504702863
9841162,[GB]Burger King,0.8388532729154832,30,5,0.5416109056560299
10450696,Lerck,0.549146673967807,46,11,0.5410335636023511
6809566,itsdarious555,0.8374657648703322,17,5,0.5407150523367392
15186865,ERA GulMyMommy,0.7034448867528134,29,6,0.5406148292951968
17797442,SofiTheCuy,0.7028560415896273,25,6,0.5401622871936448
26364539,My Angel Brandy,1.0799217775843433,39,4,0.5399608887921716
7420894,Mr_adamello,0.539291287750904,92,17,0.5390704117470781
8902097,DaDarkDragon,0.5858577132636325,50,8,0.537130347489733
7972439,9919149,0.8289731758622362,48,5,0.5352317586874781
25660423,[LS]qwk,1.0663295076562629,19,4,0.5331647538281314
12239110,Eon Musk,0.541074856170936,109,11,0.5330809990974335
10960533,Bakuretsue,0.5401762328960834,45,11,0.5321956521113238
26311862,-Nightkore,0.5572145214583959,36,9,0.5307881362310115
12585687,[LN]numuser,0.5569147543686104,41,9,0.530502585857209
11823301,Girls frontline,0.6901830889502167,32,6,0.5304228090101485
12664851,Kamikho,0.5783640215999966,50,8,0.5302599263684556
8893772,Molli,0.6177530728929059,44,7,0.5301241416574987
20279580,milk369,0.5775290769085315,64,8,0.529494426278403
17483369,souffle_03,0.5287245282437186,127,21,0.5287048761149835
16954929,staynoidedd,0.5760147228294424,35,8,0.5281060251115184
18750025,AGuyCalledJeff,0.5298020402101098,54,13,0.5274199055161012
26268474,MrFoap,0.6125641582984874,35,7,0.525671280123976
14128407,[GB]yobrevelc,0.5247640774161847,94,13,0.5224045947790723
3807675,Kiraz,0.5219733319063236,82,16,0.5215839247502276
17303433,pboo2424,0.6770410575026518,45,6,0.5203228321371713
23604857,ScoliosisET,0.5280955896942723,49,11,0.5202934887150513
10274449,RED POCKET,0.6763577640835332,38,6,0.5197977042101769
11628037,Takoke,0.804725689251299,32,5,0.519576216047001
11939641,wolfpup08,0.5183353526899146,72,14,0.5170537046939512
14374361,Nessunop,0.5999816808137697,31,7,0.514873640469552
9710653,_Moni_,0.5990112049425113,43,7,0.5140408276340918
18375016,chana,0.6685067858676673,34,6,0.5137640328765731
2656302,Asrielly,0.5971997828776895,38,7,0.5124863577181492
8346342,tentrempm,0.6662594041907177,37,6,0.5120368643598557
23315931,Best Sanallite,0.6659704495648768,35,6,0.5118147955685903
8501380,Banned or Unavailable,0.5142005743196258,80,12,0.5100033755447462
15389275,Zyuuu,0.6633888180488692,31,6,0.5098307477666764
10443855,rurudo1o1o,0.5933917225005249,66,7,0.5092184747606907
23890527,[Crz]ChenXi,1.017936655131793,48,4,0.5089683275658965
23231102,MusicPad,0.5336581027300518,82,9,0.5083489012297955
16778970,squallinky,0.5535692768121931,38,8,0.5075274273635325
16018038,frawog,0.5897128465503085,27,7,0.5060614512816494
13005943,Majke1,1.006914891145859,14,4,0.5034574455729295
17851478,-Yubi-,0.586437438844967,45,7,0.5032506636472938
9261099,Eggnog,0.7792959526771858,35,5,0.503157346262264
7080063,RandomeLoL,0.7788929574356356,33,5,0.5028971498431781
11928361,Johnney101,0.5279060346499448,39,9,0.5028696300009644
7589503,RaffCo,0.7772681460382562,35,5,0.5018480801180326
1626983,Cryolien,0.6513435906258169,40,6,0.5005736919691787
15174223,[LS]Byte,0.6508741075082265,67,6,0.500212882557876
16639144,- Rinmoz -,0.7731911305963668,31,5,0.4992157293873968
8624433,ZayyKen,0.49996074909479726,72,13,0.4977127889971183
23738691,Chordjack,0.6475894300127392,62,6,0.4976885264967925
16081867,- Such -,0.99462967982756,37,4,0.49731483991378
9196671,cllg,0.7675617306137157,40,5,0.49558107178833066
15756120,H1Pur,0.5181453155635365,30,9,0.49357182154006995
17220267,LloydTTG,0.9864800496297648,33,4,0.4932400248148824
17640814,fishbone2445,0.641467546115834,58,6,0.4929837070003174
8271436,RiceSS,0.983357781484159,28,4,0.4916788907420795
26594580,IseriFanboy,0.6386454303381994,49,6,0.4908148410833016
5054154,Crazzeh,0.6381662923858337,16,6,0.49044661169219356
7306522,PatouZ,0.5702135899417348,26,7,0.48932818498776964
31138498,debuti,0.7561552274298564,43,5,0.4882163910756873
766445,Aleppie,0.5318990211139778,39,8,0.4876595452654505
31975052,leahkim,0.633009431569924,55,6,0.486483436350112
18687002,tajjj,0.5662496290215213,11,7,0.4859265161453124
10658391,Gabi Kamui,0.5292572135390424,52,8,0.4852374639501406
7672567,cirinoes,0.6277827372450061,36,6,0.4824665922256389
15889644,HeavenUsurper,0.7464858655606931,37,5,0.4819733066076828
14113974,TheMysteryL,0.7460779397600757,27,5,0.481709926742042
24531833,dolfin-_,0.7456968945768749,39,5,0.4814639025165514
19444599,Artloldxe,0.9609236589610717,15,4,0.48046182948053584
13104856,1Nuttelinha1,0.7429096267320483,42,5,0.47966428545539874
8655604,Tupidix,0.558297378468706,46,7,0.4791023008017694
28579925,adudakwa,0.9573352842826939,31,4,0.47866764214134694
36326427,GDNoob25xd,0.9566465941131319,15,4,0.47832329705656595
29657458,Etheriousa,0.7376730761024122,35,5,0.4762832735185035
16630515,Reihynn,0.49937301222340963,36,9,0.47568981107740277
17480973,ERA Frossno,0.4982316551925652,54,9,0.4746025839003535
1375479,Paturages,0.5176020513582866,32,8,0.47455169303603223
8243526,Gxbran,0.5170079817723963,34,8,0.47400703381950543
8435430,_lyko,0.6123410260556119,25,6,0.4705992544769554
31709045,Bl1x3r,0.9404608491594604,30,4,0.4702304245797302
11330898,Catzu,0.6106824499338297,30,6,0.4693245976220461
27208738,Psyche03,0.7260036666373126,18,5,0.468748845707431
5730765,SaSiMi4649,0.7236420691315218,51,5,0.46722406538505007
11392859,erase,0.4672507745316092,54,16,0.4669021919811761
16011592,banan,0.4672472382409549,60,14,0.4660919118998067
9074986,[Crz]Arachnon,0.7211611600193862,27,5,0.46562225077162667
17959501,dragiee,0.6058175787452942,17,6,0.46558582354512623
15964029,[AR]lv3plane,0.6056652884793972,38,6,0.4654687847014987
9828306,a1ternation,0.7206675214990814,27,5,0.4653035299479959
11794749,cycozgrzyt,0.9296596376721415,24,4,0.4648298188360708
25088164,soup3r,0.604101759834984,53,6,0.4642671741885566
8370443,Lovelyn,0.5063582050460458,21,8,0.4642430277405437
22412151,purakon,0.6031312022863224,38,6,0.4635212766585981
6694908,X_Devil,0.6027674016531939,33,6,0.46324168685578615
6738624,[Crz]Renjie Lan,0.9248495147854963,46,4,0.46242475739274813
19081163,-remu-,0.6004506279769948,44,6,0.461461188867869
13219309,[LS]Tokiyume,0.461738479907705,75,15,0.46111119897086966
34209412,WeebSlime,0.921110833453922,29,4,0.460555416726961
30640092,askL330,0.7126369588731144,43,5,0.4601185465459991
27855382,-Ainsel-,0.5357160796451573,37,7,0.45972418326317727
9278959,loafusofbread,0.5970347838607183,27,6,0.45883602800794127
18483399,CaptainLan,0.9129190345041927,36,4,0.4564595172520963
17036270,Holo the Wise,0.45560395361693035,47,15,0.45498500655644747
12989257,Slowpoke1499,0.5298660441909229,30,7,0.4547039815678316
10673080,Jasver,0.9063908048717241,25,4,0.45319540243586204
27874088,borrys,0.906176777510564,14,4,0.453088388755282
27583184,[GB]r3uz,0.5891906800383422,38,6,0.45280763981610583
19156437,144p_uhd,0.5891455783827201,17,6,0.45277297807598343
4848294,arccat,0.4636180553219851,59,10,0.45128720888246715
7093698,Limber,0.6960183719280943,24,5,0.44938865108438525
6423914,quailty,0.6895729151581342,33,5,0.4452271012743547
11430587,s_kolorowa,0.4672770746027514,40,9,0.445116051323857
7853143,faz_cL,0.5789998525699365,30,6,0.4449757363422735
4381142,NightNarumi,0.4486042248389134,56,12,0.4449424609340576
9630674,Freek,0.44534125599449303,59,14,0.4442400948923163
27834299,Onirique,0.6873921497004335,26,5,0.4438190763041909
13185425,LazyGhost14,0.8867090330761905,17,4,0.44335451653809527
8900975,BKwind,0.8823064735793857,19,4,0.44115323678969287
10442657,2kyFangirl,0.8793921544664666,20,4,0.4396960772332333
6232458,[Crz]FolAH1217,0.4788467714650959,18,8,0.43901979427493487
6949941,[Crz]Flandre,1.2387339351808604,18,3,0.43893755819544217
32028459,trooperr,0.508275827968693,44,7,0.4361763605081568
9388217,Ping36,0.4756528908504476,51,8,0.4360915573232865
5331420,Mortelspawn_,0.5659446652582892,37,6,0.4349425013400507
24285111,My Angel Chen,0.6725357271424633,17,5,0.4342269333916823
25806849,Darrel27,0.5634790921817465,35,6,0.4330476473251997
11771029,soutin,0.44452589419352234,40,10,0.4327028418409066
25005439,alison,0.5628103010653882,19,6,0.4325336647772944
9409456,Niko_Plays,0.4372643859444965,43,11,0.43080422804821294
14700283,CrewposerAlusET,0.6649615730109066,43,5,0.42933663301231656
16978354,ERA Yuh,0.4673492901539931,44,8,0.428478589487365
6311072,2580697339,0.46532697969632975,33,8,0.42662448004361336
6456531,Nozomi Sakurai,0.6601469987855015,30,5,0.42622807280189157
32785738,Inclemetite,0.8522214247077166,33,4,0.4261107123538583
26853124,osu mania gamer,0.851475761907185,22,4,0.4257378809535925
18484917,RhythmBoii,0.435694517492696,28,10,0.42410635320946705
13716503,uThot,0.4939023873462212,39,7,0.42384180774426655
11118844,DiscipIe,0.6558813198985601,36,5,0.42347391032820364
8630038,[-NEinO-],0.49340846934812593,19,7,0.4234179525401746
32953595,Banned or Unavailable,0.8435477196416615,27,4,0.42177385982083077
12854716,Haveaffald,0.54851682620716,16,6,0.4215487751064259
17547210,quangminh1548,0.49064383802998995,44,7,0.4210454871185735
21188734,-dex-,0.4905705282192271,34,7,0.42098257638253495
17050835,[MBR] VTSeele,0.48808185438862584,56,7,0.4188469235849945
23367146,[TCD] Kaito,0.6474824705221779,41,5,0.4180511402633018
14013641,billiack,0.6469553352466507,23,5,0.41771079204842365
9048451,XxTheJKxX,0.4365647880792098,41,9,0.41586032180597393
10944966,Outlasted,0.42607702651330825,39,10,0.41474465857588366
22929825,Zanherall,0.5390796828615151,33,6,0.41429609655986493
27308730,Catcay12334,0.537141589473707,26,6,0.4128066237585989
8301758,Edvo,0.44843628016342507,39,8,0.41113862553652897
11353046,Kopie115,0.6355613675299859,19,5,0.41035420493922586
2141612,stupud man,0.6331700613210046,32,5,0.4088102430052802
17478713,niflox,0.632366936586598,26,5,0.4082917004558247
11711666,lifilled,0.8099906871810463,32,4,0.40499534359052314
9602755,Mitto,0.8094729185388208,36,4,0.4047364592694104
13579078,Joylintp,0.4092602252164073,25,11,0.40321380167826404
26637662,Enissay,0.5220068341206341,25,6,0.4011751891775679
27692500,takehsi2021,0.6205036896302819,38,5,0.4006321202461652
18473578,Seitora,1.7304527066684292,17,2,0.4005569149207856
1340272,Hlimak,0.4093238491561224,41,10,0.398437065369259
22612299,MalenaPop,0.7966495835689548,28,4,0.3983247917844774
9653729,[TK]Martin_22,0.5174263348084266,21,6,0.3976549619353362
12243730,[Crz]Ha0201,0.7949799668843479,17,4,0.39748998344217396
5179764,Aikiyo Fuuka,0.40792814332074656,42,10,0.3970784811130218
13656264,palmEuEi,0.5160993831505838,48,6,0.3966351666997789
29716889,Sillot,0.7919622611394981,21,4,0.39598113056974904
29547250,Eliyaa,0.7918157422718581,47,4,0.39590787113592907
17802217,- O R E O,0.6110853058654062,56,5,0.39455108137391853
15063813,ok bye,0.6106513196866858,26,5,0.3942708754608129
24972284,Waring0,0.5123294512152299,22,6,0.393737880575355
9880422,rubyy,0.7861863342707462,43,4,0.3930931671353731
17952001,24Marzo,0.6083379191643355,23,5,0.3927772138247314
10069307,Fyl,0.5102126416246113,47,6,0.39211105994301626
29743849,[GB]Lingyu,0.6060417935528641,35,5,0.39129470584379833
11636434,Jeersy,0.6058189223864731,39,5,0.39115080766974203
10242297,Tiger,0.6053105317115268,35,5,0.3908225620244366
17775010,Hoolheyak,0.7812704705219706,33,4,0.3906352352609853
6914714,yetii,0.6034121227988849,22,5,0.3895968423381941
18951819,onto199,0.42426266580460104,26,8,0.38897559586793257
9920067,Banned or Unavailable,0.5986923322271074,19,5,0.38654947979146087
29800037,imjustawheel,0.7727213051951203,31,4,0.38636065259756014
18834550,RhymesWithMash,0.7719911561470952,29,4,0.3859955780735476
19686164,Seroni,1.089275679382725,24,3,0.3859779677708809
23274559,iid3rp,0.7716181319124592,21,4,0.3858090659562296
20763941,Fie Claussell,1.088426077718252,22,3,0.38567691677885485
31209758,Agenius569,0.5970762425194598,23,5,0.3855060412802916
30993101,bili_TYL,1.6579975783518184,16,2,0.38378534840709166
26233818,Infinityyyyyyyy,0.7664700050973502,34,4,0.3832350025486751
14665128,shade0214,0.4980744732960579,34,6,0.3827825767562401
15317574,MyAngelRobetta,0.4454494306734083,26,7,0.3822619545730694
24237864,robertokpro,0.7631485014350521,18,4,0.38157425071752604
15210942,[LS]PlzNjoyGame,0.7629399193979995,28,4,0.38146995969899977
17364663,E-B-E,0.4445043186433047,26,7,0.3814509076908862
11998955,yuukituk,0.3977508087169377,39,9,0.37888712930645363
28527409,MORDEST68,0.49253119442399096,21,6,0.3785224295612102
20222452,Suang,0.7553504792428696,37,4,0.3776752396214348
13171482,[Iron],0.5847802092590432,19,5,0.3775670298641415
23115247,NizT,0.7543741986906445,18,4,0.37718709934532224
17836733,KRIMCEROL,1.0639677852812857,13,3,0.3770102750933305
16481146,Mateo12345,0.5817520676830602,31,5,0.3756118911594636
17400577,spectator_boi,0.5811128441472531,25,5,0.37519917245248174
15269895,FREEDOM__,0.750089599056281,27,4,0.3750447995281405
10493359,_Hyuns,0.4860610760864177,86,6,0.37354998326661365
24094198,P3pp3R_,0.5764145123494757,28,5,0.3721656648985056
22692196,XeOF4,0.5763167263831689,23,5,0.3721025287726992
8126553,Evirir,0.372814475794373,58,14,0.37189264608839523
32338421,ndglol,0.4812782440204864,43,6,0.36987425828863163
13356854,SpookyKraken,1.0424220872137835,13,3,0.36937569285514804
15584916,Fejse,1.0410618853120404,24,3,0.36889371388900566
10910337,Stellium,0.7369306790350262,28,4,0.3684653395175131
16711124,AlexxiTo,0.7364051831558864,20,4,0.3682025915779432
13896159,xSoiFan,0.5698494473244627,14,5,0.3679268892643236
13857986,Klarion,0.4771885155002521,35,6,0.3667312005630488
17036965,PouSlayer,0.7325491427426146,20,4,0.3662745713713073
14743871,Ju1nY11,0.37585718549208413,54,10,0.36586051434373223
10055648,Miaurichesu,0.37012562490453804,60,11,0.3646573771917059
21742758,Daljigi,0.7272629223245892,27,4,0.3636314611622946
15683009,hoshiteru,0.561755390786996,27,5,0.36270091061796006
19401891,keep gambling,1.0231408844847543,24,3,0.3625435202597346
22945300,Banned or Unavailable,0.7242634995954275,28,4,0.36213174979771373
12031289,beta dust,0.7237773885674923,41,4,0.36188869428374615
9452591,SoRaKee,0.7227909465887791,22,4,0.36139547329438954
15807665,alivn,0.7224163169539382,25,4,0.3612081584769691
8811695,shaafs,0.42086695781156164,37,7,0.361166531664563
15399393,-Terakomari,0.5592882969478932,24,5,0.3611080159226925
16562681,Bacon Haniwa,0.7197767507647632,24,4,0.3598883753823816
36191046,WonderBoy,0.5560608789042912,29,5,0.359024213110014
33739081,Water is bad,0.4659231980514571,23,6,0.35807352490966593
19690810,BronyaZaychik_,1.0101635958178539,20,3,0.35794509985833095
17323030,NOOB Army,0.7153398482049843,14,4,0.35766992410249215
1149319,popomon,0.5515743131870324,24,5,0.3561274336613694
7192826,AiN0,0.46314771363133966,48,6,0.3559404963465903
469808,Urusai,0.7112483506368077,19,4,0.35562417531840385
32408886,Snowie,0.5484675335840148,44,5,0.3541215218186274
14832777,hashimoto1129,0.7078395219253109,34,4,0.3539197609626554
22174188,[NMC] Dro,0.4603068772456772,15,6,0.3537572431783429
18481445,[Mom] xbob,0.3857042839157785,35,8,0.3536242185732458
11988432,mintears,0.7061207258254878,31,4,0.3530603629127439
24553856,taoovnnha,0.7054724470924955,31,4,0.35273622354624773
23948744,BlindedMF,0.4106436665041618,43,7,0.3523934251159057
11616192,Bestfast,0.45771125060633977,19,6,0.3517624397773018
10478980,Rakanovan,0.7020666414495862,21,4,0.3510333207247931
34548393,da_bee,1.5130129536042336,18,2,0.3502250010043308
18777094,Remuu,0.7002298522792616,21,4,0.3501149261396308
13762441,Orcanos,0.45511349257977324,23,6,0.34976599835235195
1594604,Azubeur,0.5408217346883049,20,5,0.349184963545478
8517971,Turkeyuwu,0.6979793804569796,28,4,0.3489896902284898
19678757,kaijunchang7628,0.45303404170736916,49,6,0.34816788882084077
13993659,Japeynius,0.4051112873938154,26,7,0.34764581987379517
29274258,Gisel,2.448308994097823,14,1,0.3472952380182184
31728201,hh27v7,1.4969262917506199,18,2,0.3465013374689874
15114039,Ayumu Uehara,0.5366439987854861,31,5,0.34648758201407714
33869170,a202f,0.535401987737302,25,5,0.34568566974841497
26496648,Alptraum,0.5351769322705505,29,5,0.34554036126705634
30870258,Anthony2308,2.4227720752691826,14,1,0.3436727988880984
13359872,[MY] Ril,0.5319326705259914,23,5,0.3434456832126346
16240550,D_ana,0.6868525843909006,17,4,0.3434262921954503
29251530,weirdoooooooooo,0.6841267731621822,36,4,0.3420633865810911
8611484,[Crz]lf1f1f,0.6830698142658091,31,4,0.3415349071329046
29591499,dream2,0.5279758429766589,23,5,0.34089093255276015
8715409,[GB]gluefly,0.6816675881747729,32,4,0.34083379408738645
11958940,J1002,0.5276305193326728,24,5,0.34066797216433164
10337737,[Crz]Gn1m,0.9599814603393991,27,3,0.3401633766114177
7590894,ExNeko,0.6788335632105761,24,4,0.33941678160528804
25865730,1byte,0.5242939417550789,16,5,0.33851368981014657
11554294,Game_-,0.5219545187673467,21,5,0.33700322660518767
24534466,OrangeJuiceQT,0.519057013392623,16,5,0.33513243398767417
9104881,IzKun-,0.6694916275097603,25,4,0.33474581375488016
25689815,Midian,0.938128847833429,17,3,0.3324200411774359
18511152,yuishi2501004,1.429065020659721,18,2,0.3307931350511898
12421640,trol,0.9335065826372014,16,3,0.3307821706542007
4247722,PotassiumF,0.5118412323828578,18,5,0.330473519474375
22352560,Para39,0.9306889808673734,30,3,0.32978377123549507
10202140,Cath,0.5080705164835412,29,5,0.3280389329749953
14108520,Supercat935,0.9249164938978371,19,3,0.32773832688044613
11787977,[MY]NoLimit,0.3365643614661481,49,10,0.32761276130603095
18394016,SadWrist,0.654202920131348,25,4,0.327101460065674
31983628,[TCD] Myouri,0.9190224175174625,23,3,0.3256497980844369
14581544,Pdog4ni,0.4227216877214982,23,6,0.3248720935365037
14461963,Icetiger333,0.4227008692896498,33,6,0.3248560940556746
20705155,Eitherdiamond19,0.6486157839464661,12,4,0.32430789197323306
17242265,ERA Mystiik,0.5021068498726601,15,5,0.3241884540194517
25750286,Zilava,0.5012409111304068,19,5,0.32362935520971065
10502375,HolySteven,0.6467075535035196,29,4,0.3233537767517598
11234907,R1w1,0.6465187502172529,32,4,0.32325937510862646
8405046,[ Zenith ],0.646323839262718,16,4,0.323161919631359
18733696,Flyfin,0.9090871698710334,17,3,0.3221293057348397
6378800,my angel zhla,0.9090503183905857,16,3,0.32211624764513686
10137329,2zi,0.3750367758886835,23,7,0.3218374098520282
34902541,Ylderuem,0.9081807387851475,17,3,0.32180811759571515
11408653,Leka,0.6424296502436186,15,4,0.3212148251218093
3162675,yaowan233,0.6417385645861785,16,4,0.32086928229308925
30603618,insidus,0.9040534605404906,23,3,0.32034564257726955
5642989,Chiara,0.41654507389323986,25,6,0.32012521273138445
13009844,whiskr_,0.4951708862789075,22,5,0.3197102053853928
6795897,rusk_BT,0.49395518427296237,31,5,0.318925279718763
34990703,eilander,0.8979191000567077,25,3,0.31817197062450336
8611177,Archaic84,0.4926905448369869,19,5,0.3181087572918236
26030234,yks1,0.6358397579509313,17,4,0.31791987897546564
12206447,pepperoni,0.6326819593535886,37,4,0.3163409796767943
11199083,Banned or Unavailable,0.6303429089037469,16,4,0.31517145445187345
10512663,af-,0.6292316948366812,32,4,0.3146158474183406
5639725,Doryoku,0.40846497699908985,35,6,0.3139154580151567
7958845,Orca-,0.40772921560270836,26,6,0.31335000714729566
5270332,[Crz]Lucifer,0.626325114395146,21,4,0.313162557197573
13859109,danar mw,0.328350800923554,37,9,0.31277847748120113
32611807,Shoost,0.8826430642478591,25,3,0.31275900366976894
9921804,Truzko,0.8815959823748526,9,3,0.3123879768112038
9644708,[Crz]Leaves_,0.8790374310135267,35,3,0.31148137027112055
32221678,Zenkibo_Tengu,0.32644053102838533,36,9,0.31095880380381563
33754290,dddddspalw,0.8768670574068891,30,3,0.31071231207047456
23666217,CutieVaxie,0.3614466803062622,42,7,0.31017508380007275
13403380,KyoukaRy,0.6196586108775788,15,4,0.3098293054387894
11968058,spamblock,0.3378622149785358,39,8,0.3097613035153617
19233993,Rakumi,0.6193843552829643,24,4,0.30969217764148216
12045149,FullCombro,0.47922883531388344,11,5,0.309417119645652
19221238,A5yl6m,0.8727062910184182,36,3,0.30923797073945225
30666327,MayuTuna,0.4008389674101669,41,6,0.30805468064686825
7830397,MSKFA kemi,0.6157600704315405,34,4,0.30788003521577023
17572282,ME1KO N3KO,0.6147082517115948,21,4,0.3073541258557974
10780587,cosmospice,0.8672299556887756,14,3,0.30729746585040046
23410931,stoneworm,0.8672106499936305,16,3,0.3072906249990719
10145801,Netr0,0.32237001142344046,27,9,0.30708133214542166
9620690,AwsumKyl3,0.47320983961400687,28,5,0.30553091711488073
11837219,CLLbin,0.4717478050269581,32,5,0.3045869452638325
32180438,Cansole,0.859146014319555,18,3,0.30443297220537674
30740782,kzqdenix,0.8569122293995655,22,3,0.30364144460573056
15351355,[GB]Aeracy_nya,0.3946251776991492,38,6,0.30327922925449996
14099962,Banned or Unavailable,0.8552312868531917,29,3,0.30304581321482627
30644569,--Glitchy--,0.3179201831060685,73,9,0.30284254082149137
22328335,Brofriendfnf,0.8523314541205979,16,3,0.3020182757730316
32436952,Cyandrip,0.8510427829233396,25,3,0.30156164326093465
1934077,Moskas,0.35113493356115,26,7,0.3013260693117389
25801404,IDHAN1224,1.2999777779576633,14,2,0.3009126375992161
25864079,GinaFujino,0.8484311147975176,35,3,0.3006362151303186
17561955,CrusaderOfSocks,0.8472655147162007,13,3,0.30022319209204124
27010218,MickyGG,0.8426863616351085,24,3,0.29860059807492945
15187174,nayeonie bunny,0.8417702198862715,7,3,0.29827596902362585
